run_accession	experiment_accession	sample_accession	study_accession	sample	series_id	library_strategy	platform	library_layout	pairedEnd	taxon_id	sample_name	experiment_title	experiment_name	sample_attribute	characteristics_ch1	sa_tissue	ch1_tissue	sa_antibody	ch1_antibody	sa_gene	ch1_gene	sa_treatment	ch1_treatment
SRR2225375	SRX1176725	SRS1051459	SRP063051	GSM1865378	GSE72574	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	Ctr9MB_Input; Mus musculus; ChIP-Seq	GSM1865378	source_name: Input for ChIP-seq Ctr9MB || cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	Input for ChIP-seq Ctr9MB -;- C2C12	C2C12	NA	NA	NA	NA	NA	NA
SRR2225376	SRX1176725	SRS1051459	SRP063051	GSM1865378	GSE72574	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	Ctr9MB_Input; Mus musculus; ChIP-Seq	GSM1865378	source_name: Input for ChIP-seq Ctr9MB || cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	Input for ChIP-seq Ctr9MB -;- C2C12	C2C12	NA	NA	NA	NA	NA	NA
SRR2225377	SRX1176725	SRS1051459	SRP063051	GSM1865378	GSE72574	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	Ctr9MB_Input; Mus musculus; ChIP-Seq	GSM1865378	source_name: Input for ChIP-seq Ctr9MB || cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	Input for ChIP-seq Ctr9MB -;- C2C12	C2C12	NA	NA	NA	NA	NA	NA
SRR2225370	SRX1176723	SRS1051460	SRP063051	GSM1865376	GSE72574	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	Cdc73MT_Input; Mus musculus; ChIP-Seq	GSM1865376	source_name: Input for ChIP-seq Cdc73MT || cell line: C2C12 || cell condition: myotubes || library protocol: ChIP-seq	cell line: C2C12 || cell condition: myotubes || library protocol: ChIP-seq	Input for ChIP-seq Cdc73MT -;- C2C12	C2C12	NA	NA	NA	NA	NA	NA
SRR2225371	SRX1176723	SRS1051460	SRP063051	GSM1865376	GSE72574	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	Cdc73MT_Input; Mus musculus; ChIP-Seq	GSM1865376	source_name: Input for ChIP-seq Cdc73MT || cell line: C2C12 || cell condition: myotubes || library protocol: ChIP-seq	cell line: C2C12 || cell condition: myotubes || library protocol: ChIP-seq	Input for ChIP-seq Cdc73MT -;- C2C12	C2C12	NA	NA	NA	NA	NA	NA
SRR2225368	SRX1176722	SRS1051461	SRP063051	GSM1865375	GSE72574	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	Cdc73MT; Mus musculus; ChIP-Seq	GSM1865375	source_name: ChIP-seq Cdc73MT || cell line: C2C12 || cell condition: myotubes || library protocol: ChIP-seq	cell line: C2C12 || cell condition: myotubes || library protocol: ChIP-seq	ChIP-seq Cdc73MT -;- C2C12	C2C12	NA	NA	NA	NA	NA	NA
SRR2225369	SRX1176722	SRS1051461	SRP063051	GSM1865375	GSE72574	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	Cdc73MT; Mus musculus; ChIP-Seq	GSM1865375	source_name: ChIP-seq Cdc73MT || cell line: C2C12 || cell condition: myotubes || library protocol: ChIP-seq	cell line: C2C12 || cell condition: myotubes || library protocol: ChIP-seq	ChIP-seq Cdc73MT -;- C2C12	C2C12	NA	NA	NA	NA	NA	NA
SRR2225366	SRX1176721	SRS1051462	SRP063051	GSM1865374	GSE72574	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	Cdc73MB_Input; Mus musculus; ChIP-Seq	GSM1865374	source_name: Input for ChIP-seq Cdc73MB || cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	Input for ChIP-seq Cdc73MB -;- C2C12	C2C12	NA	NA	NA	NA	NA	NA
SRR2225367	SRX1176721	SRS1051462	SRP063051	GSM1865374	GSE72574	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	Cdc73MB_Input; Mus musculus; ChIP-Seq	GSM1865374	source_name: Input for ChIP-seq Cdc73MB || cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	Input for ChIP-seq Cdc73MB -;- C2C12	C2C12	NA	NA	NA	NA	NA	NA
SRR2225364	SRX1176720	SRS1051463	SRP063051	GSM1865373	GSE72574	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	Cdc73MB; Mus musculus; ChIP-Seq	GSM1865373	source_name: ChIP-seq Cdc73MB || cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	ChIP-seq Cdc73MB -;- C2C12	C2C12	NA	NA	NA	NA	NA	NA
SRR2225365	SRX1176720	SRS1051463	SRP063051	GSM1865373	GSE72574	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	Cdc73MB; Mus musculus; ChIP-Seq	GSM1865373	source_name: ChIP-seq Cdc73MB || cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	ChIP-seq Cdc73MB -;- C2C12	C2C12	NA	NA	NA	NA	NA	NA
SRR2518149	SRX1287880	SRS1090201	SRP064197	GSM1894012	GSE63974,GSE73445	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP-Seq analysis of Paf1 in mouse ESCs under shPhf5a knockdown treatment replicate 3; Mus musculus; ChIP-Seq	GSM1894012	source_name: ESC shPhf5a WITH LIF || cell type: mouse embryonic stem cells || strain: C57BL/6 X 129/Sv || cell line: KH2 || chip antibody: Paf1 antibody, serum purified	cell type: mouse embryonic stem cells || strain: C57BL/6 X 129/Sv || cell line: KH2 || chip antibody: Paf1 antibody, serum purified	C57BL/6 X 129/Sv -;- ESC shPhf5a WITH LIF -;- mouse embryonic stem cells -;- KH2	mouse embryonic stem cells -;- KH2	Paf1 antibody, serum purified	Paf1 antibody, serum purified	NA	NA	NA	NA
SRR2518148	SRX1287879	SRS1090202	SRP064197	GSM1894011	GSE63974,GSE73445	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP-Seq analysis of Paf1 in mouse ESCs under shPhf5a knockdown treatment replicate 2; Mus musculus; ChIP-Seq	GSM1894011	source_name: ESC shPhf5a WITH LIF || cell type: mouse embryonic stem cells || strain: C57BL/6 X 129/Sv || cell line: KH2 || chip antibody: Paf1 antibody, serum purified	cell type: mouse embryonic stem cells || strain: C57BL/6 X 129/Sv || cell line: KH2 || chip antibody: Paf1 antibody, serum purified	C57BL/6 X 129/Sv -;- ESC shPhf5a WITH LIF -;- mouse embryonic stem cells -;- KH2	mouse embryonic stem cells -;- KH2	Paf1 antibody, serum purified	Paf1 antibody, serum purified	NA	NA	NA	NA
SRR2518147	SRX1287878	SRS1090203	SRP064197	GSM1894010	GSE63974,GSE73445	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP-Seq analysis of Paf1 in mouse ESCs under shPhf5a knockdown treatment replicate 1; Mus musculus; ChIP-Seq	GSM1894010	source_name: ESC shPhf5a WITH LIF || cell type: mouse embryonic stem cells || strain: C57BL/6 X 129/Sv || cell line: KH2 || chip antibody: Paf1 antibody, serum purified	cell type: mouse embryonic stem cells || strain: C57BL/6 X 129/Sv || cell line: KH2 || chip antibody: Paf1 antibody, serum purified	C57BL/6 X 129/Sv -;- ESC shPhf5a WITH LIF -;- mouse embryonic stem cells -;- KH2	mouse embryonic stem cells -;- KH2	Paf1 antibody, serum purified	Paf1 antibody, serum purified	NA	NA	NA	NA
SRR2518146	SRX1287877	SRS1090204	SRP064197	GSM1894009	GSE63974,GSE73445	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP-Seq analysis of Paf1 in mouse ESCs under shControl knockdown treatment replicate 3; Mus musculus; ChIP-Seq	GSM1894009	source_name: ESC shControl WITH LIF || cell type: mouse embryonic stem cells || strain: C57BL/6 X 129/Sv || cell line: KH2 || chip antibody: Paf1 antibody, serum purified	cell type: mouse embryonic stem cells || strain: C57BL/6 X 129/Sv || cell line: KH2 || chip antibody: Paf1 antibody, serum purified	C57BL/6 X 129/Sv -;- ESC shControl WITH LIF -;- mouse embryonic stem cells -;- KH2	mouse embryonic stem cells -;- KH2	Paf1 antibody, serum purified	Paf1 antibody, serum purified	NA	NA	NA	NA
SRR2518145	SRX1287876	SRS1090205	SRP064197	GSM1894008	GSE63974,GSE73445	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP-Seq analysis of Paf1 in mouse ESCs under shControl knockdown treatment replicate 2; Mus musculus; ChIP-Seq	GSM1894008	source_name: ESC shControl WITH LIF || cell type: mouse embryonic stem cells || strain: C57BL/6 X 129/Sv || cell line: KH2 || chip antibody: Paf1 antibody, serum purified	cell type: mouse embryonic stem cells || strain: C57BL/6 X 129/Sv || cell line: KH2 || chip antibody: Paf1 antibody, serum purified	C57BL/6 X 129/Sv -;- ESC shControl WITH LIF -;- mouse embryonic stem cells -;- KH2	mouse embryonic stem cells -;- KH2	Paf1 antibody, serum purified	Paf1 antibody, serum purified	NA	NA	NA	NA
SRR2518144	SRX1287875	SRS1090206	SRP064197	GSM1894007	GSE63974,GSE73445	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP-Seq analysis of Paf1 in mouse ESCs under shControl knockdown treatment replicate 1; Mus musculus; ChIP-Seq	GSM1894007	source_name: ESC shControl WITH LIF || cell type: mouse embryonic stem cells || strain: C57BL/6 X 129/Sv || cell line: KH2 || chip antibody: Paf1 antibody, serum purified	cell type: mouse embryonic stem cells || strain: C57BL/6 X 129/Sv || cell line: KH2 || chip antibody: Paf1 antibody, serum purified	C57BL/6 X 129/Sv -;- ESC shControl WITH LIF -;- mouse embryonic stem cells -;- KH2	mouse embryonic stem cells -;- KH2	Paf1 antibody, serum purified	Paf1 antibody, serum purified	NA	NA	NA	NA
SRR4101213	SRX2068816	SRS1659720	SRP064197	GSM2299072	GSE63974,GSE73445	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP-Seq analysis of Leo1 in mouse ESCs under shControl knockdown treatment replicate 1; Mus musculus; ChIP-Seq	GSM2299072	source_name: ESC shControl WITH LIF || cell type: mouse embryonic stem cells || chip antibody: Leo1 antibody, serum purified	cell type: mouse embryonic stem cells || chip antibody: Leo1 antibody, serum purified	ESC shControl WITH LIF -;- mouse embryonic stem cells	mouse embryonic stem cells	Leo1 antibody, serum purified	Leo1 antibody, serum purified	NA	NA	NA	NA
SRR4101214	SRX2068817	SRS1659721	SRP064197	GSM2299073	GSE63974,GSE73445	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP-Seq analysis of Leo1 in mouse ESCs under shControl knockdown treatment replicate 2; Mus musculus; ChIP-Seq	GSM2299073	source_name: ESC shControl WITH LIF || cell type: mouse embryonic stem cells || chip antibody: Leo1 antibody, serum purified	cell type: mouse embryonic stem cells || chip antibody: Leo1 antibody, serum purified	ESC shControl WITH LIF -;- mouse embryonic stem cells	mouse embryonic stem cells	Leo1 antibody, serum purified	Leo1 antibody, serum purified	NA	NA	NA	NA
SRR4101215	SRX2068818	SRS1659722	SRP064197	GSM2299074	GSE63974,GSE73445	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP-Seq analysis of Cdc73 in mouse ESCs under shControl knockdown treatment replicate 1; Mus musculus; ChIP-Seq	GSM2299074	source_name: ESC shControl WITH LIF || cell type: mouse embryonic stem cells || chip antibody: Cdc73 antibody, serum purified	cell type: mouse embryonic stem cells || chip antibody: Cdc73 antibody, serum purified	ESC shControl WITH LIF -;- mouse embryonic stem cells	mouse embryonic stem cells	Cdc73 antibody, serum purified	Cdc73 antibody, serum purified	NA	NA	NA	NA
SRR4101216	SRX2068819	SRS1659723	SRP064197	GSM2299075	GSE63974,GSE73445	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP-Seq analysis of Cdc73 in mouse ESCs under shControl knockdown treatment replicate 2; Mus musculus; ChIP-Seq	GSM2299075	source_name: ESC shControl WITH LIF || cell type: mouse embryonic stem cells || chip antibody: Cdc73 antibody, serum purified	cell type: mouse embryonic stem cells || chip antibody: Cdc73 antibody, serum purified	ESC shControl WITH LIF -;- mouse embryonic stem cells	mouse embryonic stem cells	Cdc73 antibody, serum purified	Cdc73 antibody, serum purified	NA	NA	NA	NA
SRR4101218	SRX2068821	SRS1659725	SRP064197	GSM2299077	GSE63974,GSE73445	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP-Seq analysis of Leo1 in mouse ESCs under shPhf5a knockdown treatment replicate 2; Mus musculus; ChIP-Seq	GSM2299077	source_name: ESC shPhf5a WITH LIF || cell type: mouse embryonic stem cells || chip antibody: Leo1 antibody, serum purified	cell type: mouse embryonic stem cells || chip antibody: Leo1 antibody, serum purified	ESC shPhf5a WITH LIF -;- mouse embryonic stem cells	mouse embryonic stem cells	Leo1 antibody, serum purified	Leo1 antibody, serum purified	NA	NA	NA	NA
SRR4101217	SRX2068820	SRS1659726	SRP064197	GSM2299076	GSE63974,GSE73445	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP-Seq analysis of Leo1 in mouse ESCs under shPhf5a knockdown treatment replicate 1; Mus musculus; ChIP-Seq	GSM2299076	source_name: ESC shPhf5a WITH LIF || cell type: mouse embryonic stem cells || chip antibody: Leo1 antibody, serum purified	cell type: mouse embryonic stem cells || chip antibody: Leo1 antibody, serum purified	ESC shPhf5a WITH LIF -;- mouse embryonic stem cells	mouse embryonic stem cells	Leo1 antibody, serum purified	Leo1 antibody, serum purified	NA	NA	NA	NA
SRR4101219	SRX2068822	SRS1659727	SRP064197	GSM2299078	GSE63974,GSE73445	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP-Seq analysis of Cdc73 in mouse ESCs under shPhf5a knockdown treatment replicate 1; Mus musculus; ChIP-Seq	GSM2299078	source_name: ESC shPhf5a WITH LIF || cell type: mouse embryonic stem cells || chip antibody: Cdc73 antibody, serum purified	cell type: mouse embryonic stem cells || chip antibody: Cdc73 antibody, serum purified	ESC shPhf5a WITH LIF -;- mouse embryonic stem cells	mouse embryonic stem cells	Cdc73 antibody, serum purified	Cdc73 antibody, serum purified	NA	NA	NA	NA
SRR4101221	SRX2068824	SRS1659728	SRP064197	GSM2299080	GSE63974,GSE73445	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP-Seq analysis of HA-Phf5a in mouse ESCs under absence of doxycycline treatment replicate 1; Mus musculus; ChIP-Seq	GSM2299080	source_name: ESC WITH LIF || cell type: mouse embryonic stem cells || chip antibody: HA-antibody (Abcam, ab9110)	cell type: mouse embryonic stem cells || chip antibody: HA-antibody (Abcam, ab9110)	ESC WITH LIF -;- mouse embryonic stem cells	mouse embryonic stem cells	HA-antibody (Abcam, ab9110)	HA-antibody (Abcam, ab9110)	NA	NA	NA	NA
SRR4101220	SRX2068823	SRS1659729	SRP064197	GSM2299079	GSE63974,GSE73445	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP-Seq analysis of Cdc73 in mouse ESCs under shPhf5a knockdown treatment replicate 2; Mus musculus; ChIP-Seq	GSM2299079	source_name: ESC shPhf5a WITH LIF || cell type: mouse embryonic stem cells || chip antibody: Cdc73 antibody, serum purified	cell type: mouse embryonic stem cells || chip antibody: Cdc73 antibody, serum purified	ESC shPhf5a WITH LIF -;- mouse embryonic stem cells	mouse embryonic stem cells	Cdc73 antibody, serum purified	Cdc73 antibody, serum purified	NA	NA	NA	NA
SRR4101222	SRX2068825	SRS1659730	SRP064197	GSM2299081	GSE63974,GSE73445	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP-Seq analysis of HA-Phf5a in mouse ESCs under absence of doxycycline treatment replicate 2; Mus musculus; ChIP-Seq	GSM2299081	source_name: ESC WITH LIF || cell type: mouse embryonic stem cells || chip antibody: HA-antibody (Abcam, ab9110)	cell type: mouse embryonic stem cells || chip antibody: HA-antibody (Abcam, ab9110)	ESC WITH LIF -;- mouse embryonic stem cells	mouse embryonic stem cells	HA-antibody (Abcam, ab9110)	HA-antibody (Abcam, ab9110)	NA	NA	NA	NA
SRR4101224	SRX2068827	SRS1659731	SRP064197	GSM2299083	GSE63974,GSE73445	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP-Seq analysis of HA-Phf5a in mouse ESCs under doxycycline treatment replicate 2; Mus musculus; ChIP-Seq	GSM2299083	source_name: ESC WITH LIF || cell type: mouse embryonic stem cells || chip antibody: HA-antibody (Abcam, ab9110)	cell type: mouse embryonic stem cells || chip antibody: HA-antibody (Abcam, ab9110)	ESC WITH LIF -;- mouse embryonic stem cells	mouse embryonic stem cells	HA-antibody (Abcam, ab9110)	HA-antibody (Abcam, ab9110)	NA	NA	NA	NA
SRR4101223	SRX2068826	SRS1659732	SRP064197	GSM2299082	GSE63974,GSE73445	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP-Seq analysis of HA-Phf5a in mouse ESCs under doxycycline treatment replicate 1; Mus musculus; ChIP-Seq	GSM2299082	source_name: ESC WITH LIF || cell type: mouse embryonic stem cells || chip antibody: HA-antibody (Abcam, ab9110)	cell type: mouse embryonic stem cells || chip antibody: HA-antibody (Abcam, ab9110)	ESC WITH LIF -;- mouse embryonic stem cells	mouse embryonic stem cells	HA-antibody (Abcam, ab9110)	HA-antibody (Abcam, ab9110)	NA	NA	NA	NA
SRR3714021	SRX1873443	SRS1523399	SRP077016	GSM2212231	GSE83671	ChIP-Seq	ILLUMINA	PAIRED - 	true	9606	NA	SEM_H3K36me3_ChIPSeq; Homo sapiens; ChIP-Seq	GSM2212231	source_name: Leukemia cell line (SEM) || cell line: Leukemia cell line; SEM || cell type: Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation || chip antibody: H3K36me3 (Diagenode, pAb-192-050, lot A1847-001P)	cell line: Leukemia cell line; SEM || cell type: Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation || chip antibody: H3K36me3 (Diagenode, pAb-192-050, lot A1847-001P)	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	H3K36me3 (Diagenode, pAb-192-050, lot A1847-001P)	H3K36me3 (Diagenode, pAb-192-050, lot A1847-001P)	NA	NA	NA	NA
SRR3714022	SRX1873444	SRS1523400	SRP077016	GSM2212232	GSE83671	ChIP-Seq	ILLUMINA	PAIRED - 	true	9606	NA	SEM_H3K36me3_InputDNA; Homo sapiens; ChIP-Seq	GSM2212232	source_name: Leukemia cell line (SEM) || cell line: Leukemia cell line; SEM || cell type: Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation	cell line: Leukemia cell line; SEM || cell type: Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	NA	NA	NA	NA	NA	NA
SRR3714023	SRX1873445	SRS1523401	SRP077016	GSM2212233	GSE83671	ChIP-Seq	ILLUMINA	PAIRED - 	true	9606	NA	SEM_BioCAPseq; Homo sapiens; ChIP-Seq	GSM2212233	source_name: Leukemia cell line (SEM) || cell line: Leukemia cell line; SEM || cell type: Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation	cell line: Leukemia cell line; SEM || cell type: Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	NA	NA	NA	NA	NA	NA
SRR3714024	SRX1873446	SRS1523402	SRP077016	GSM2212234	GSE83671	ChIP-Seq	ILLUMINA	PAIRED - 	true	9606	NA	SEM_BioCAP_InputDNA; Homo sapiens; ChIP-Seq	GSM2212234	source_name: Leukemia cell line (SEM) || cell line: Leukemia cell line; SEM || cell type: Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation	cell line: Leukemia cell line; SEM || cell type: Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	NA	NA	NA	NA	NA	NA
SRR3714025	SRX1873447	SRS1523403	SRP077016	GSM2212235	GSE83671	ChIP-Seq	ILLUMINA	PAIRED - 	true	9606	NA	SEM_KDM2B_ChIPSeq; Homo sapiens; ChIP-Seq	GSM2212235	source_name: Leukemia cell line (SEM) || cell line: Leukemia cell line; SEM || cell type: Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation || chip antibody: KDM2B (gift from Rob Klose)	cell line: Leukemia cell line; SEM || cell type: Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation || chip antibody: KDM2B (gift from Rob Klose)	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	KDM2B (gift from Rob Klose)	KDM2B (gift from Rob Klose)	NA	NA	NA	NA
SRR3714026	SRX1873448	SRS1523404	SRP077016	GSM2212236	GSE83671	ChIP-Seq	ILLUMINA	PAIRED - 	true	9606	NA	SEM_KDM2B_InputDNA; Homo sapiens; ChIP-Seq	GSM2212236	source_name: Leukemia cell line (SEM) || cell line: Leukemia cell line; SEM || cell type: Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation	cell line: Leukemia cell line; SEM || cell type: Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	NA	NA	NA	NA	NA	NA
SRR3714027	SRX1873449	SRS1523405	SRP077016	GSM2212237	GSE83671	ChIP-Seq	ILLUMINA	PAIRED - 	true	9606	NA	SEM_BRD4_ChIPSeq; Homo sapiens; ChIP-Seq	GSM2212237	source_name: Leukemia cell line (SEM) || cell line: Leukemia cell line; SEM || cell type: Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation || chip antibody: BRD4 (Bethyl, A301-985A/1)	cell line: Leukemia cell line; SEM || cell type: Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation || chip antibody: BRD4 (Bethyl, A301-985A/1)	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	BRD4 (Bethyl, A301-985A/1)	BRD4 (Bethyl, A301-985A/1)	NA	NA	NA	NA
SRR3714028	SRX1873450	SRS1523406	SRP077016	GSM2212238	GSE83671	ChIP-Seq	ILLUMINA	PAIRED - 	true	9606	NA	SEM_BRD4_InputDNA; Homo sapiens; ChIP-Seq	GSM2212238	source_name: Leukemia cell line (SEM) || cell line: Leukemia cell line; SEM || cell type: Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation	cell line: Leukemia cell line; SEM || cell type: Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	NA	NA	NA	NA	NA	NA
SRR3714029	SRX1873451	SRS1523407	SRP077016	GSM2212239	GSE83671	ChIP-Seq	ILLUMINA	PAIRED - 	true	9606	NA	SEM_MED1_ChIPSeq; Homo sapiens; ChIP-Seq	GSM2212239	source_name: Leukemia cell line (SEM) || cell line: Leukemia cell line; SEM || cell type: Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation || chip antibody: MED1 (Bethyl, A300-793A/2)	cell line: Leukemia cell line; SEM || cell type: Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation || chip antibody: MED1 (Bethyl, A300-793A/2)	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	MED1 (Bethyl, A300-793A/2)	MED1 (Bethyl, A300-793A/2)	NA	NA	NA	NA
SRR3714030	SRX1873452	SRS1523408	SRP077016	GSM2212240	GSE83671	ChIP-Seq	ILLUMINA	PAIRED - 	true	9606	NA	SEM_MED1_InputDNA; Homo sapiens; ChIP-Seq	GSM2212240	source_name: Leukemia cell line (SEM) || cell line: Leukemia cell line; SEM || cell type: Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation	cell line: Leukemia cell line; SEM || cell type: Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	NA	NA	NA	NA	NA	NA
SRR3714031	SRX1873453	SRS1523409	SRP077016	GSM2212241	GSE83671	ChIP-Seq	ILLUMINA	PAIRED - 	true	9606	NA	SEM_Menin_ChIPSeq; Homo sapiens; ChIP-Seq	GSM2212241	source_name: Leukemia cell line (SEM) || cell line: Leukemia cell line; SEM || cell type: Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation || chip antibody: Menin (Bethyl, A300-105A)	cell line: Leukemia cell line; SEM || cell type: Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation || chip antibody: Menin (Bethyl, A300-105A)	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	Menin (Bethyl, A300-105A)	Menin (Bethyl, A300-105A)	NA	NA	NA	NA
