ID	fileName	fileNamePE	experiment	tissue	condition	replicate	lane	merge	input	pairedEnd	macsGroup	phredScore	adapter	trimQuality	adapterPE	trimQualityPE
SRR571570			SRP015773	Th17 in vitro	SL6625; Mus musculus; ChIP-Seq		1		input	false						
SRR571571			SRP015773	Th17 in vitro	SL2991; Mus musculus; ChIP-Seq		1		input	false						
SRR571572			SRP015773	Th17 in vitro	SL2992; Mus musculus; ChIP-Seq		1		input	false						
SRR571573			SRP015773	Th17 in vitro	SL4032; Mus musculus; ChIP-Seq		1		input	false						
SRR571574			SRP015773	Th17 in vitro	SL4033; Mus musculus; ChIP-Seq		1		input	false						
SRR571575			SRP015773	Th17 in vitro	SL2993; Mus musculus; ChIP-Seq		1		input	false						
SRR571576			SRP015773	Th17 in vitro	SL2994; Mus musculus; ChIP-Seq		1		input	false						
SRR571577			SRP015773	Th17 in vitro	SL4034; Mus musculus; ChIP-Seq		1		input	false						
SRR571578			SRP015773	Th17 in vitro	SL4035; Mus musculus; ChIP-Seq		1		input	false						
SRR571579			SRP015773	Th17 in vitro	SL10572; Mus musculus; ChIP-Seq		1		input	false						
SRR571580			SRP015773	Th17 in vitro	SL10575; Mus musculus; ChIP-Seq		1		input	false						
SRR571581			SRP015773	Th0 in vitro	SL9852; Mus musculus; ChIP-Seq		1		NA	false						
SRR571582			SRP015773	Th0 in vitro	SL9853; Mus musculus; ChIP-Seq		1		NA	false						
SRR571583			SRP015773	Th0 in vitro	SL1044; Mus musculus; ChIP-Seq		1		NA	false						
SRR571584			SRP015773	Th0 in vitro	SL1235; Mus musculus; ChIP-Seq		1		input	false						
SRR571585			SRP015773	Th0 in vitro	SL6632; Mus musculus; ChIP-Seq		1		input	false						
SRR571586			SRP015773	Th0 in vitro	SL6633; Mus musculus; ChIP-Seq		1		input	false						
SRR571587			SRP015773	Th17 in vitro	SL9855; Mus musculus; ChIP-Seq		1		input	false						
SRR571588			SRP015773	Th17 in vitro	SL9854; Mus musculus; ChIP-Seq		1		NA	false						
SRR571589			SRP015773	Th17 in vitro	SL7824; Mus musculus; ChIP-Seq		1		NA	false						
SRR571590			SRP015773	Th17 in vitro	SL7825; Mus musculus; ChIP-Seq		1		NA	false						
SRR571591			SRP015773	Th17 in vitro	SL971; Mus musculus; ChIP-Seq		1		NA	false						
SRR571592			SRP015773	Th17 in vitro	SL1046; Mus musculus; ChIP-Seq		1		input	false						
SRR571593			SRP015773	Th17 in vitro	SL2872; Mus musculus; ChIP-Seq		1		input	false						
SRR571594			SRP015773	Th17 in vitro	SL2873; Mus musculus; ChIP-Seq		1		input	false						
SRR571595			SRP015773	Th17 in vitro	SL3317; Mus musculus; ChIP-Seq		1		input	false						
SRR571596			SRP015773	Th17 in vitro	SL3318; Mus musculus; ChIP-Seq		1		NA	false						
SRR571597			SRP015773	Th17 in vitro	SL6628; Mus musculus; ChIP-Seq		1		NA	false						
SRR571598			SRP015773	Th17 in vitro	SL6629; Mus musculus; ChIP-Seq		1		NA	false						
SRR571599			SRP015773	Th17 in vitro	SL12384; Mus musculus; ChIP-Seq		1		input	false						
SRR571600			SRP015773	Th17 in vitro	SL12386; Mus musculus; ChIP-Seq		1		input	false						
SRR571601			SRP015773	Th0 in vitro	SL1174; Mus musculus; ChIP-Seq		1		NA	false						
SRR571602			SRP015773	Th0 in vitro	SL1948; Mus musculus; ChIP-Seq		1		NA	false						
SRR571603			SRP015773	Th17 in vitro	SL13866; Mus musculus; ChIP-Seq		1		input	false						
SRR571604			SRP015773	Th17 in vitro	SL13867; Mus musculus; ChIP-Seq		1		input	false						
SRR571605			SRP015773	Th17 in vitro	SL13870; Mus musculus; ChIP-Seq		1		NA	false						
SRR571606			SRP015773	Th17 in vitro	SL13871; Mus musculus; ChIP-Seq		1		NA	false						
SRR571607			SRP015773	Th17 in vitro	SL13874; Mus musculus; ChIP-Seq		1		NA	false						
SRR571608			SRP015773	Th17 in vitro	SL13875; Mus musculus; ChIP-Seq		1		NA	false						
SRR571609			SRP015773	Th17 in vitro	SL1041; Mus musculus; ChIP-Seq		1		input	false						
SRR571610			SRP015773	Th17 in vitro	SL1042; Mus musculus; ChIP-Seq		1		NA	false						
SRR571611			SRP015773	Th17 in vitro	SL3594; Mus musculus; ChIP-Seq		1		NA	false						
SRR571612			SRP015773	Th17 in vitro	SL3595; Mus musculus; ChIP-Seq		1		input	false						
SRR571613			SRP015773	Th0 in vitro	SL3779; Mus musculus; ChIP-Seq		1		NA	false						
SRR571614			SRP015773	Th17 in vitro	SL1237; Mus musculus; ChIP-Seq		1		NA	false						
SRR571615			SRP015773	Th17 in vitro	SL1944; Mus musculus; ChIP-Seq		1		NA	false						
SRR571616			SRP015773	Th17 in vitro	SL2870; Mus musculus; ChIP-Seq		1		input	false						
SRR571617			SRP015773	Th0 in vitro	SL3780; Mus musculus; ChIP-Seq		1		NA	false						
SRR571618			SRP015773	Th17 in vitro	SL9624; Mus musculus; ChIP-Seq		1		NA	false						
SRR571619			SRP015773	Th17 in vitro	SL9626; Mus musculus; ChIP-Seq		1		NA	false						
SRR571620			SRP015773	Th17 in vitro	SL973; Mus musculus; ChIP-Seq		1		NA	false						
SRR571621			SRP015773	Th17 in vitro	SL1040; Mus musculus; ChIP-Seq		1		NA	false						
SRR571622			SRP015773	Th17 in vitro	SL1239; Mus musculus; ChIP-Seq		1		input	false						
SRR571623			SRP015773	Th17 in vitro	SL2874; Mus musculus; ChIP-Seq		1		input	false						
SRR571624			SRP015773	Th17 in vitro	SL2875; Mus musculus; ChIP-Seq		1		input	false						
SRR571625			SRP015773	Th17 in vitro	SL3315; Mus musculus; ChIP-Seq		1		input	false						
SRR571626			SRP015773	Th17 in vitro	SL3316; Mus musculus; ChIP-Seq		1		input	false						
SRR952385			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_ARNT_Mouse_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952386			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_ASCL2_Mouse_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952387			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_ATOH1_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952388			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_BARX2_Goat_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952390			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_CASP8AP2_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952389			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_CAMTA2_Goat_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952391			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_CASZ1_Rabbit_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952392			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_CDX2_Rabbit_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952393			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_CEBPB_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952394			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_CEBPG_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952396			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_CREB3L2_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952395			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_CEBPZ_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952397			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_CSDA_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952398			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_CTCF_Goat_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952399			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_CUX1_Rabbit_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952400			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_DBP_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952401			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_E2F2_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952402			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_E2F4_Mouse_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952403			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_EGR1_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952404			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_EHF_Mouse_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952405			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_ELF1_Mouse_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952406			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_USF2_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952407			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_ELF2_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952408			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_EP300_Rabbit_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952409			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_ERF_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952410			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_ESRRA_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952411			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_ETV4_Mouse_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952412			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_FOXM1_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952413			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_FOXO3_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952414			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_GATA2_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952415			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_GATA4_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952416			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_GATA6_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952417			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_GLI2_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952418			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_GLIS2_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952419			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_GLIS3_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952420			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_GMEB1_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952421			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_GMEB2_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952422			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_HBP1_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952423			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_HES1_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952424			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_HES2_Mouse_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952425			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_HES4_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952426			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_HINFP_Goat_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952427			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_HNF4A_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952428			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_HOXA10_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952429			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_HOXA1_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952430			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_HOXA7_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952431			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_HOXB13_Rabbit_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952432			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_HSF2_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952433			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_IRX3_Mouse_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952434			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_JUN_Mouse_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952435			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_KLF10_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952436			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_KLF3_Goat_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952437			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_KLF5_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952438			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_LEF1_Rabbit_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952439			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_LHX2_Goat_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952440			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_MAX_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952441			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_MED12_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952442			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_MED1_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952443			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_MEF2A_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952444			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_MEF2C_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952445			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_MEIS2_Rabbit_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952446			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_MSX2_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952447			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_MYB_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952448			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_MYBL2_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952449			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_MYC_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952450			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_MZF1_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952451			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_NEUROG3_Mouse_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952452			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_NFAT5_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952453			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_NFATC3_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952454			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_NFE2L2_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952455			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_NFIL3_Mouse_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952456			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_NIPBL_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952457			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_NPAT_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952458			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_NR1H3_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952459			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_NR2F1_Mouse_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952460			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_NR2F2_Goat_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952461			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_NR3C1_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952462			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_PITX1_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952463			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_RAD21_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952464			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_RAX2_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952465			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_RFX1_Mouse_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952466			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_RFX2_Goat_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952467			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_RFX5_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952468			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_RXRA_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952469			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_SMAD2_Goat_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952470			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_ZFAT_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952471			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_SMAD3_Mouse_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952472			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_SMAD4_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952473			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_SMC1A_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952475			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_SNAI1_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952474			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_SMC3_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952476			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_SOX4_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952477			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_SOX9_Rabbit_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952478			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_SP1_Mouse_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952479			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_SP3_Mouse_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952480			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_SREBF2_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952481			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_SRF_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952482			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_TBX3_Mouse_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952483			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_TCF12_Mouse_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952484			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_TCF7L2_Mouse_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952485			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_TFAP2A_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952486			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_TFDP1_Goat_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952487			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_TFDP2_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952488			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_TFE3_Rabbit_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952489			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_TFEB_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952490			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_TGIF1_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952491			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_TP53_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952492			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_UBTF_Mouse_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952493			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_XBP1_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952494			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_YY1_Mouse_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952495			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_ZBED4_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952496			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_ZBTB17_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952497			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_ZBTB7B_Goat_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952498			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_ZNF236_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952499			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_ZNF250_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952500			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_ZNF407_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952501			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_ZNF706_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952502			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_ZZZ3_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952503			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_ADNP_Rabbit_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952504			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_AEBP2_Goat_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952506			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_AR_Rabbit_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952505			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_ALX4_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952508			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_ATF5_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952507			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_ATF1_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952509			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_BARHL1_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952510			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_BTF3_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952511			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_CBFB_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952512			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_CEBPE_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952513			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_CIC_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
